state	name	kind	lat	lon
OR	Josephine County	county	42.3870	-123.5716
OR	Klamath County	county	42.6838	-121.6462
OR	Lake County	county	42.7884	-120.3898
OR	Lane County	county	43.9283	-122.8976
OR	Lincoln County	county	44.6411	-123.9112
OR	Linn County	county	44.4889	-122.5372
OR	Malheur County	county	43.1886	-117.6032
OR	Marion County	county	44.9009	-122.5763
OR	Morrow County	county	45.4255	-119.6023
OR	Multnomah County	county	45.5477	-122.4174
OR	Polk County	county	44.9004	-123.3986
OR	Sherman County	county	45.3992	-120.6785
OR	Tillamook County	county	45.4559	-123.7593
OR	Umatilla County	county	45.5912	-118.7339
OR	Union County	county	45.3041	-117.9991
OR	Wallowa County	county	45.5938	-117.1856
OR	Wasco County	county	45.1645	-121.1651
OR	Washington County	county	45.5535	-123.0976
OR	Wheeler County	county	44.7364	-120.0269
OR	Yamhill County	county	45.2478	-123.3164
PA	Adams County	county	39.8694	-77.2177
PA	Allegheny County	county	40.4698	-79.9805
PA	Armstrong County	county	40.8124	-79.4641
PA	Beaver County	county	40.6841	-80.3507
PA	Bedford County	county	39.9986	-78.4947
PA	Berks County	county	40.4140	-75.9269
PA	Blair County	county	40.4987	-78.3096
PA	Bradford County	county	41.7915	-76.5021
PA	Bucks County	county	40.3369	-75.1071
PA	Butler County	county	40.9138	-79.9190
PA	Cambria County	county	40.5102	-78.7105
PA	Cameron County	county	41.4383	-78.1983
PA	Carbon County	county	40.9184	-75.7050
PA	Centre County	county	40.9093	-77.8477
PA	Chester County	county	39.9740	-75.7498
PA	Clarion County	county	41.1982	-79.4204
PA	Clearfield County	county	41.0069	-78.4777
PA	Clinton County	county	41.2395	-77.6290
PA	Columbia County	county	41.0455	-76.4043
PA	Crawford County	county	41.6879	-80.1078
PA	Cumberland County	county	40.1648	-77.2634
PA	Dauphin County	county	40.4126	-76.7926
PA	Delaware County	county	39.9167	-75.3988
PA	Elk County	county	41.4273	-78.6539
PA	Erie County	county	42.1180	-80.0964
PA	Fayette County	county	39.9189	-79.6403
PA	Forest County	county	41.5133	-79.2497
PA	Franklin County	county	39.9268	-77.7245
PA	Fulton County	county	39.9108	-78.1226
PA	Greene County	county	39.8477	-80.2257
PA	Huntingdon County	county	40.4223	-77.9686
PA	Indiana County	county	40.6514	-79.0875
PA	Jefferson County	county	41.1380	-79.0124
PA	Juniata County	county	40.5307	-77.4004
PA	Lackawanna County	county	41.4366	-75.6088
PA	Lancaster County	county	40.0420	-76.2502
PA	Lawrence County	county	40.9927	-80.3344
PA	Lebanon County	county	40.3714	-76.4648
PA	Lehigh County	county	40.6142	-75.5906
PA	Luzerne County	county	41.1731	-75.9761
PA	Lycoming County	county	41.3439	-77.0553
PA	McKean County	county	41.8146	-78.5725
PA	Mercer County	county	41.3000	-80.2528
PA	Mifflin County	county	40.6016	-77.6518
PA	Monroe County	county	41.0562	-75.3291
PA	Montgomery County	county	40.2100	-75.3702
PA	Montour County	county	41.0293	-76.6652
PA	Northampton County	county	40.7528	-75.3074
PA	Northumberland County	county	40.8515	-76.7099
PA	Perry County	county	40.3978	-77.2663
PA	Philadelphia County	county	40.0094	-75.1333
PA	Pike County	county	41.3259	-75.0315
PA	Potter County	county	41.7486	-77.8944
PA	Schuylkill County	county	40.7037	-76.2178
PA	Snyder County	county	40.7554	-77.0730
PA	Somerset County	county	39.9813	-79.0285
PA	Sullivan County	county	41.4393	-76.5117
PA	Susquehanna County	county	41.8197	-75.8010
PA	Tioga County	county	41.7669	-77.2573
PA	Union County	county	40.9622	-77.0555
PA	Venango County	county	41.4007	-79.7658
PA	Warren County	county	41.8343	-79.2982
PA	Washington County	county	40.2000	-80.2521
PA	Wayne County	county	41.6466	-75.2925
PA	Westmoreland County	county	40.3111	-79.4667
PA	Wyoming County	county	41.5252	-76.0087
PA	York County	county	39.9218	-76.7289
RI	Bristol County	county	41.7068	-71.2867
RI	Kent County	county	41.6751	-71.5803
RI	Newport County	county	41.5010	-71.2831
RI	Providence County	county	41.8698	-71.5786
RI	Washington County	county	41.3968	-71.6203
SC	Abbeville County	county	34.2290	-82.4541
SC	Aiken County	county	33.5500	-81.6330
SC	Allendale County	county	32.9798	-81.3633
SC	Anderson County	county	34.5212	-82.6386
SC	Bamberg County	county	33.2030	-81.0532
SC	Barnwell County	county	33.2606	-81.4342
SC	Beaufort County	county	32.3581	-80.6894
SC	Berkeley County	county	33.2077	-79.9537
SC	Calhoun County	county	33.6748	-80.7803
SC	Charleston County	county	32.8005	-79.9425
SC	Cherokee County	county	35.0498	-81.6076
SC	Chester County	county	34.6893	-81.1612
SC	Chesterfield County	county	34.6370	-80.1592
SC	Clarendon County	county	33.6647	-80.2179
SC	Colleton County	county	32.8494	-80.6564
SC	Darlington County	county	34.3322	-79.9621
SC	Dillon County	county	34.3902	-79.3752
SC	Dorchester County	county	33.0822	-80.4047
SC	Edgefield County	county	33.7795	-81.9596
SC	Fairfield County	county	34.3957	-81.1270
SC	Florence County	county	34.0285	-79.7102
SC	Georgetown County	county	33.4175	-79.2963
SC	Greenville County	county	34.8926	-82.3721
SC	Greenwood County	county	34.1558	-82.1279
SC	Hampton County	county	32.7783	-81.1438
SC	Horry County	county	33.9093	-78.9767
SC	Jasper County	county	32.4306	-81.0216
SC	Kershaw County	county	34.3384	-80.5909
SC	Lancaster County	county	34.6868	-80.7037
SC	Laurens County	county	34.4837	-82.0055
SC	Lee County	county	34.1586	-80.2512
SC	Lexington County	county	33.8923	-81.2730
SC	McCormick County	county	33.8976	-82.3162
SC	Marion County	county	34.0836	-79.3540
SC	Marlboro County	county	34.6017	-79.6794
SC	Newberry County	county	34.2899	-81.5997
SC	Oconee County	county	34.7488	-83.0615
SC	Orangeburg County	county	33.4361	-80.8029
SC	Pickens County	county	34.8854	-82.7234
SC	Richland County	county	34.0291	-80.8980
SC	Saluda County	county	34.0053	-81.7279
SC	Spartanburg County	county	34.9320	-81.9916
SC	Sumter County	county	33.9161	-80.3824
SC	Union County	county	34.6904	-81.6159
SC	Williamsburg County	county	33.6265	-79.7165
SC	York County	county	34.9702	-81.1832
SD	Aurora County	county	43.7247	-98.5776
SD	Beadle County	county	44.4183	-98.2794
SD	Bennett County	county	43.1869	-101.6772
SD	Bon Homme County	county	42.9857	-97.8842
SD	Brookings County	county	44.3767	-96.7978
SD	Brown County	county	45.5893	-98.3522
SD	Brule County	county	43.7299	-99.0929
SD	Buffalo County	county	44.0443	-99.2040
SD	Butte County	county	44.8962	-103.5014
SD	Campbell County	county	45.7856	-100.0021
SD	Charles Mix County	county	43.2062	-98.5951
SD	Clark County	county	44.8552	-97.7249
SD	Clay County	county	42.9162	-96.9805
SD	Codington County	county	44.9663	-97.1988
SD	Corson County	county	45.6857	-101.1797
SD	Custer County	county	43.6849	-103.4622
SD	Davison County	county	43.6804	-98.1559
SD	Day County	county	45.3552	-97.5814
SD	Deuel County	county	44.7563	-96.6902
SD	Dewey County	county	45.1480	-100.8380
SD	Douglas County	county	43.3915	-98.3584
SD	Edmunds County	county	45.4117	-99.2054
SD	Fall River County	county	43.2216	-103.5126
SD	Faulk County	county	45.0655	-99.1536
SD	Grant County	county	45.1726	-96.7723
SD	Gregory County	county	43.1751	-99.2066
SD	Haakon County	county	44.2881	-101.5409
SD	Hamlin County	county	44.6806	-97.1786
SD	Hand County	county	44.5467	-99.0046
SD	Hanson County	county	43.6806	-97.7968
SD	Harding County	county	45.5966	-103.4739
SD	Hughes County	county	44.3845	-99.9757
SD	Hutchinson County	county	43.3367	-97.7494
SD	Hyde County	county	44.5372	-99.4727
SD	Jackson County	county	43.6775	-101.6263
SD	Jerauld County	county	44.0634	-98.6232
SD	Jones County	county	43.9520	-100.6861
SD	Kingsbury County	county	44.3630	-97.4993
SD	Lake County	county	44.0284	-97.1232
SD	Lawrence County	county	44.3485	-103.8064
SD	Lincoln County	county	43.2794	-96.7223
SD	Lyman County	county	43.8948	-99.8419
SD	McCook County	county	43.6804	-97.3580
SD	McPherson County	county	45.7842	-99.2114
SD	Marshall County	county	45.7370	-97.5809
SD	Meade County	county	44.6053	-102.7142
SD	Mellette County	county	43.5813	-100.7552
SD	Miner County	county	44.0215	-97.6081
SD	Minnehaha County	county	43.6675	-96.7957
SD	Moody County	county	44.0124	-96.6761
SD	Oglala Lakota County	county	43.3334	-102.5615
SD	Pennington County	county	44.0023	-102.8238
SD	Perkins County	county	45.4834	-102.4680
SD	Potter County	county	45.0527	-99.9620
SD	Roberts County	county	45.6234	-96.9476
SD	Sanborn County	county	44.0189	-98.0917
SD	Spink County	county	44.9238	-98.3396
SD	Stanley County	county	44.4140	-100.7478
SD	Sully County	county	44.7223	-100.1314
SD	Todd County	county	43.2088	-100.7077
SD	Tripp County	county	43.3497	-99.8762
SD	Turner County	county	43.3087	-97.1502
SD	Union County	county	42.8311	-96.6508
SD	Walworth County	county	45.4276	-100.0279
SD	Yankton County	county	43.0066	-97.3884
SD	Ziebach County	county	44.9898	-101.6608
TN	Anderson County	county	36.1167	-84.1954
TN	Bedford County	county	35.5137	-86.4583
TN	Benton County	county	36.0709	-88.0712
TN	Bledsoe County	county	35.5936	-85.2059
TN	Blount County	county	35.6882	-83.9230
TN	Bradley County	county	35.1539	-84.8594
TN	Campbell County	county	36.4016	-84.1592
TN	Cannon County	county	35.8084	-86.0624
TN	Carroll County	county	35.9657	-88.4524
TN	Carter County	county	36.2847	-82.1266
TN	Cheatham County	county	36.2552	-87.1008
TN	Chester County	county	35.4203	-88.6114
TN	Claiborne County	county	36.5016	-83.6607
TN	Clay County	county	36.5457	-85.5457
TN	Cocke County	county	35.9162	-83.1192
TN	Coffee County	county	35.4888	-86.0782
TN	Crockett County	county	35.8188	-89.1325
TN	Cumberland County	county	35.9524	-84.9948
TN	Davidson County	county	36.1691	-86.7848
TN	Decatur County	county	35.6031	-88.1103
TN	DeKalb County	county	35.9822	-85.8336
TN	Dickson County	county	36.1455	-87.3642
TN	Dyer County	county	36.0542	-89.3983
TN	Fayette County	county	35.1970	-89.4138
TN	Fentress County	county	36.3699	-84.9378
TN	Franklin County	county	35.1559	-86.0992
TN	Gibson County	county	35.9916	-88.9338
TN	Giles County	county	35.2027	-87.0353
TN	Grainger County	county	36.2775	-83.5095
TN	Greene County	county	36.1795	-82.8475
TN	Grundy County	county	35.3934	-85.7104
TN	Hamblen County	county	36.2184	-83.2661
TN	Hamilton County	county	35.1635	-85.2018
TN	Hancock County	county	36.5214	-83.2275
TN	Hardeman County	county	35.2188	-88.9887
TN	Hardin County	county	35.2019	-88.1857
TN	Hawkins County	county	36.4521	-82.9315
TN	Haywood County	county	35.5867	-89.2827
TN	Henderson County	county	35.6540	-88.3877
TN	Henry County	county	36.3253	-88.3003
TN	Hickman County	county	35.8023	-87.4671
TN	Houston County	county	36.2858	-87.7056
TN	Humphreys County	county	36.0408	-87.7905
TN	Jackson County	county	36.3543	-85.6741
TN	Jefferson County	county	36.0485	-83.4412
